,Unnamed: 0,filename,sentence_id,text,labels,contains_ref,spellchecked_text,normalized_text,Unnamed: 0.1,Number
512,512,,,"The earthy, rich smell of fresh compost enhanced the garden beds.",,True,The earthy rich smell of fresh compost enhanced the garden beds,earthy rich smell fresh compost enhance garden bed,512.0,513.0
633,89,,,Enterprising engineers tested prototype vehicles within strictly controlled automotive laboratories underground.,,False,Enterprising engineers tested prototype vehicles within strictly controlled automotive laboratories underground,enterprise engineer test prototype vehicle strictly control automotive laboratory underground,633.0,90.0
1669,1125,,,"City expansions overhauled infrastructure, streamlining commutes throughout historically congested suburbs.",,False,City expansions overhauled infrastructure streamlining commutes throughout historically congested suburbs,city expansion overhaul infrastructure streamline commute historically congested suburb,1669.0,1226.0
2012,1468,,,"Earthquake engineers fortified foundations, protecting infrastructure across seismically active metropolitan expansions.",,False,Earthquake engineers fortified foundations protecting infrastructure across seismically active metropolitan expansions,earthquake engineer fortify foundation protect infrastructure seismically active metropolitan expansion,2012.0,1571.0
1741,1197,,,"Firefighters contained brushfires, halting flames near remote hillside communities threatened.",,False,"Firefighters contained brushfires, halting flames near remote hillside communities threatened",firefighter contain brushfire halt flame remote hillside community threaten,1741.0,1298.0
1150,606,,,"Baristas brewed latte art, captivating customers seeking beverage experiences daily.",,False,aristas brewed latte art captivating customers seeking beverage experiences daily,arista brew latte art captivate customer seek beverage experience daily,1150.0,707.0
790,246,,,"Generous sponsors financed youth camps, enabling underprivileged kids to join programs.",,False,Generous sponsors financed youth camps enabling underprivileged kids to join programs,generous sponsor finance youth camp enable underprivileged kid join program,790.0,347.0
116,116,,,The fresh scent of mint tea lifted her spirits instantly.,,True,The fresh scent of mint tea lifted her spirits instantly,fresh scent mint tea lift spirit instantly,116.0,117.0
1497,953,,,"Travel vloggers documented lodges, introducing hidden retreats for adventurous vacationers worldwide.",,False,Travel bloggers documented lodges introducing hidden retreats for adventurous vacationers worldwide,travel blogger document lodge introduce hide retreat adventurous vacationer worldwide,1497.0,1054.0
740,196,,,"couriers handled packages carefully, preventing damages amidst holiday shipping demands.",,False,couriers handled packages carefully preventing damages amidst holiday shipping demands,courier handle package carefully prevent damage holiday shipping demand,740.0,197.0
1903,1359,,,"Elder orchardists advised successors, transmitting generational knowledge about grafting and pruning.",,False,Elder orchardist advised successors transmitting generational knowledge about grafting and pruning,elder orchardist advise successor transmit generational knowledge grafting pruning,1903.0,1462.0
1081,537,,,"Freediver championships tested endurance, challenging participants across depths near reefs.",,False,greedier championships tested endurance challenging participants across depths near reefs,greedy championship test endurance challenge participant depth reef,1081.0,638.0
1627,1083,,,"Investigative bloggers scrutinized finances, exposing graft linked to municipal bidding contracts.",,False,Investigative bloggers scrutinized finances exposing graft linked to municipal bidding contracts,investigative blogger scrutinize finance expose graft link municipal bidding contract,1627.0,1184.0
830,286,,,"Expats learned languages, blending seamlessly with native communities while expanding perspectives.",,False,Expats learned languages blending seamlessly with native communities while expanding perspectives,expat learn language blend seamlessly native community expand perspective,830.0,387.0
119,119,,,"The sour, tangy smell of yogurt filled the small bowl.",,True,The sour tangy smell of yogurt filled the small bowl,sour tangy smell fill small bowl,119.0,120.0
656,112,,,Early astronomers recorded planetary motions guiding seafaring expeditions across seas.,,False,Early astronomers recorded planetary motions guiding seafaring expeditions across seas,early astronomer record planetary motion guide seafaring expedition sea,656.0,113.0
2096,1552,,,"Monsoon watchers detected cyclones, alerting coastal villages endangered by landfall predictions.",,False,Monsoon watchers detected cyclones alerting coastal villages endangered by landfall predictions,monsoon watcher detect cyclone alert coastal village endanger landfall prediction,2096.0,1655.0
635,91,,,,,False,,,635.0,92.0
369,369,,,"The earthy, damp aroma of fallen leaves permeated the autumn woods.",,True,The earthy damp aroma of fallen leaves permeated the autumn woods,earthy damp aroma fall leave permeate autumn wood,369.0,370.0
268,268,,,The delicate floral smell of orchids brightened the greenhouse interior.,,True,The delicate floral smell of orchids brightened the greenhouse interior,delicate floral smell orchid brighten greenhouse interior,268.0,269.0
655,111,,,"Winding rivers carved canyons, transforming landscapes beneath canyon walls everywhere.",,False,Winding rivers carved canyons transforming landscapes beneath canyon walls everywhere,wind river carve canyon transform landscape canyon wall,655.0,112.0
935,391,,,"Cosmologists debated dark matter theories, refining experiments underpinning astrophysics publications.",,False,Cosmologists debated dark matter theories refining experiments underpinning astrophysics publications,cosmologist debate dark matter theorie refining experiment underpin astrophysic publication,935.0,492.0
822,278,,,"Stockbrokers monitored indices, assessing market fluctuations with real-time analytics each hour.",,False,Stockbrokers monitored indices assessing market fluctuations with mealtime analytic each hours,stockbroker monitor index assess market fluctuation mealtime analytic hour,822.0,379.0
866,322,,,"High-altitude pilots endured reduced oxygen, crossing routes under meteorological conditions.",,False,High-altitude pilots endured reduced oxygen crossing routes under meteorological conditions,high altitude pilot endure reduced oxygen crossing route meteorological condition,866.0,423.0
46,46,,,Faint whiffs of tar and saltwater defined the harbor,,True,Faint whiffs of tar and saltwater defined the harbor,faint whiff tar saltwater define harbor,46.0,47.0
1373,829,,,"Renaissance scholars compiled manuscripts, piecing together perspectives on scientific revolutions.",,False,Renaissance scholars compiled manuscripts piecing together perspectives on scientific revolutions,scholar compile manuscript piece perspective scientific revolution,1373.0,930.0
1922,1378,,,"Sailors navigated reefs, charting shifting sandbanks after monsoon-driven current changes.",,False,Sailors navigated reefs charting shifting sandbanks after monsoon-driven current changes,sailor navigate reef chart shift sandbank monsoon drive current change,1922.0,1481.0
