,contains_ref,normalized_text,,,,
378,False,manner wind cause transfer contagion region hippocrate affirm plague bring sea south wind,,,,
2336,True,powder great use perfumer composition direct odour fine part musk disagreeable ingredient happen present,,,,
418,False,anew,,,,
1698,True,pale yellow odour taste copaiva,,,,
391,False,sickness infectious time curable,,,,
2640,True,oblige smell bottle nose night good sell,,,,
1522,True,report friend low king clinical remark breath note odour faecal gangrenous puta scent apple hawthorn blossom,,,,
1162,False,author show skill navigation,,,,
1495,False,,,,,
2695,False,away adulterate sophisticate wicked,,,,
2027,False,group consist follow establishment,,,,
1152,False,soon relieve servant wring bird neck day dinner queen command,,,,
1367,False,chap,,,,
2568,True,christian state diffuse distant resemblance bitter almond accompany peculiar impression acidity nostril throat,,,,
64,False,o clock morning fresher new blow rose make blazing fire authority landlord produce mug scald coffee cold water go dark street roar fresh milk chance cow get supply,,,,
2062,False,gas discharge shaft deliver external atmosphere elevation foot,,,,
1180,False,sail business steer lady give gale fan weary page blow sail forward breath show art steer starboard larboard please,,,,
492,False,contention people grow emulation pastor vain glory,,,,
379,False,word plague signify sharpe punishment kind soever,,,,
2235,True,metal yield odour gold plating dilute sulphuric phosphoric nitric acid aqueous solution salt disengage,,,,
763,False,fault originally commit allow gas company establish work dwelling work establish think duty visit occasionally report vestry,,,,
2264,True,experiment ascertain fact wool appear peculiar attraction fetid odour,,,,
791,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,I asked the occupier about the health of his family , he told me at once that only those children that came to the place with him were still alive .,ask occupier health family tell child come place alive,,
1076,True,rhubarb,,,,
878,True,surmise olfactory sense neighbour sensitive,,,,
337,False,,,,,
2767,False,cray fish choose rule lobster,,,,
2343,True,true russian musk pod mention loose round ball pill,,,,
1016,False,thin bark thick equally strong pungent palate distilling valuable,,,,
1275,True,second class volatile salt rank taste smell garlic onion smell rank fetid taste pungent hot,,,,
455,False,city long tardy call antidote adverb verify,,,,
815,False,take model manner small dwelling fit regard matter,,,,
2317,True,reason connection mind general way distinguish smell taste sound kind sensation,,,,
995,False,zedoary root,,,,
1981,True,arrangement prevent escape acid fume manufacture oil vitriol appear efficient time denigrate chamber wash occasionally,,,,
201,False,give great delight loquacious frenchman gradually patronise friar commiserate bear frenchman unfortunate destiny,,,,
161,False,cheerful,,,,
1579,True,breath closely resemble consideration observe pregnancy cachectic state rheumatic character blood highly fibrous embolism uncommon,,,,
2777,False,extremely fierce voracious chance lose limb frequent combat completely renew week,,,,
2449,False,distill ban pewter hot leave distill watch carefully soon distil,,,,
702,False,sewer neighbourhood remedy state appear frequent cleansing cesspool landlord allow drain neighbour open ditch,,,,
1500,False,expect house course present year connect sewer suppose weight clay require quantity sewage,,,,
1129,False,chapter,,,,
2613,False,countess puddledock queen sussed,,,,
1021,False,sort get coast bengal have little taste shape cinnamon slat woody staff scarce fall duty charge king duty ad cut equally bad good company discount half cent price sell,,,,
1585,True,class affection recognisable disease characteristic odour faecal exhale,,,,
1955,True,half smile low river west bring effluvia bark creek distant mile factory give rise offensive intervene,,,,
2253,True,black find strong smell blue red green yellow little smell write scarcely,,,,
34,False,give sweet plant native land love garden enjoy merely drawing description living breathe thing,,,,
775,B-1 O B-1 I-1 I-1 I-1 I-1 O O O O O B-1 O O B-1 I-1 I-1 I-1 I-1 I-1 O,I tasted the water from the butt at No . 21 , it was strongly impregnated with the flavour of drainage .,taste water butt strongly impregnate flavour drainage,,
2556,False,web,,,,
1478,False,expect process successful,,,,
1390,False,scougall proprietor trial appear annoy nuisance successor present day glass opinion record,,,,
2139,False,fat distil product distillation condense,,,,
1363,False,opiate sharp acrid salt stimulate venereal bitter silliness acrimony purge,,,,
2612,True,stink town,,,,
2041,False,womer oil vitriol work map premise recently change hand work time visit,,,,
241,False,street narrow dark dirty inhabitant lean squalid withered old woman wiry grey hair twist knot head pad carry load intensely ugly riviera geno see straggle dim doorway spindle croon corner population witch certainly suspect broom instrument cleanliness,,,,
2061,False,tower work mean use intercept waste gas pass leaden chamber,,,,
2363,True,fume nitric acid froth hot lose odour,,,,
600,False,house drain neighbouring sewer credibly informed service notice step immediately take landlord effect,,,,
2435,True,lavender extensively bath derive,,,,
1297,True,ill smell give nauseousness smell vomit smell herb bottle warm water henbane surge,,,,
2214,False,occasionally little dry blood sulphate ammonia add mixer,,,,
2068,B-1 O O O O O B-1 O O B-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 O O O O O O O B-1 O O O O O O O O O O B-1 I-1 I-1,Gordon recognised as giving off the odours per lived at the barracks at Woolwich when the wind is northeast , nor have I any doubt that they are one of the sources of the nuisance complained of at Plumstead village,recognise give odour live barrack wind northeast doubt source nuisance complain plumstead village,,
646,False,perfect health enter locality,,,,
1528,True,look fetid cavity consecutive fibroid degeneration ordinary voice consecutive tuberculization,,,,
1267,False,ounce elecampane root,,,,
1899,True,inform manager material palm oil tallow bone fat,,,,
562,False,death occur diarrhoea entirely free epidemic disease,,,,
2734,True,think smell ointment sin sicke soul soil conscience cure power raise dead lazarus stink grave bene day bury,,,,
189,False,captain row away disappear little jutting corner galley slave prison presently come luckily,,,,
1806,False,,,,,
975,True,spikenard,,,,
2747,True,bud ride nigra infuse wine especially rhenish make diuretic fragrant smell taste doth clary,,,,
2047,False,beckon gas work map situate northern outcall sewer western creek far mouth,,,,
2558,False,case communicate,,,,
1082,False,avoid cheat break piece middle frequently good colour outside green black rotten middle,,,,
474,False,young bee soon second birth transmute shape quality winged strengthen lie abroad presently fall work imitate eld bee,,,,
747,False,admission refuse arch,,,,
2300,False,obtain decompose urinate soda mean similar employ preparation acid,,,,
21,True,plant use precious beauty spring wind carry breath myriad blossom cherry plum apple pear,,,,
459,False,xiii,,,,
1184,False,malicious rogue watch opportunity walk shake directly head dozen apple large barrel tumble ear hit chance stoop knock flat face receive hurt dwarf pardon desire give provocation,,,,
2324,False,sensible day labourer hath clear notion conviction possibility hath existence doubt,,,,
955,True,sagapenum procure fetch good price measure resemble tear smell garlic instead onion,,,,
1215,False,healthful folk seldom send vine physician let passe come sick,,,,
2433,True,perfume valuable assistant possess high degree fresh floral fragrance render highly useful compound,,,,
2853,False,palm exceed good timely bee,,,,
1515,False,typical form accord experience come directly lung faecal,,,,
2391,False,ferment vine leave distil titillate cohobated result second distillation abstract ether evaporation ether oil remain usual,,,,
769,False,respectfully,,,,
1685,False,prepare confection scammonii pill pill,,,,
130,False,pass glory day dim cathedral high mass perform feeble taper burn people kneel direction manner shrine officiate priest croon usual haunt usual low dull drawing melancholy tone,,,,
2135,False,,,,,
1482,False,peat charcoal ammoniacal liquor product manufacture mix solid night soil establishment bone dust form solid manure neighbouring land,,,,
